rsci_uuid,READY_common_name,READY_additional_names,READY_sample_type,READY_physical_form,READY_natural-synthetic,READY_origination_date_edtf_1,READY_origination_date_edtf_2,READY_origination_date_edtf_3,READY_expiration_date_statement,READY_dim1_value,READY_dim1_lowestvalue,READY_dim1_highestvalue,READY_dim1_unit,READY_dim1_type,READY_dim1_note,READY_dim2_value,READY_dim2_lowestvalue,READY_dim2_highestvalue,READY_dim2_unit,READY_dim2_type,READY_dim2_note,READY_mixture_type,READY_mixture_note_ratio,READY_mixture_note_technique,READY_comp_pigment_name,READY_comp_pigment_INCOLLECTION,READY_comp_pigement_type,READY_comp_pigment_dim_value,READY_comp_pigment_dim_unit,READY_comp_pigment_dim_type,READY_comp_pigment_dim_note,READY_comp_basemix_INCOLLECTION,READY_comp_basemix_type,READY_comp_basemix_dim_value,READY_comp_basemix_dim_unit,READY_comp_basemix_dim_type,READY_comp_basemix_dim_note,READY_comp1_name,READY_comp1_INCOLLECTION,READY_comp1_type,READY_comp1_dim_value,READY_comp1_dim_unit,READY_comp1_dim_type,READY_comp1_dim_note,READY_comp2_name,READY_comp2_INCOLLECTION,READY_comp2_type,READY_comp2_dim_value,READY_comp2_dim_unit,READY_comp2_dim_type,READY_comp2_dim_note,READY_comp3_name,READY_comp3_INCOLLECTION,READY_comp3_type,READY_comp3_dim_value,READY_comp3_dim_unit,READY_comp3_dim_type,READY_comp3_dim_note,facet_type_value_uuid,Acquired By,Acquired By (CLEAN_1),Acquired By (CLEAN_2),Acquired By (Institution_1),Acquired By (Institution_2),Acquired From,Acquired From (CLEAN_1),Acquired From (CLEAN_2),Acquired From (Institution_1a),Acquired From (Institution_1b),Acquired From (Institution_2a),Acquired From (NOTE),Acquisition Date,Acquisition Date__edtf,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,Additional Names,Additional Classification,gbif_uri,gbif_canonical_name,gbif_vernacular_name,Barcode No.,Barcode Prefix,Catalog No.,Certified Standard?,Chem Composition Confirmed,Chemical (CAS) No.,Chemical Formula,Chemical Name,Collection Name,Color,color_use,color_split 1,color_split 2,color_split 3,Color Index (CI) No.,Common Name,Component1,comp1_n,comp1_g,comp1_p,Component2,comp2_n,comp2_g,comp2_p,Component3,Compound Type,Contact Name,E-Mail,Experiments,Fire Safety,Formulation,Full Barcode,Geographic Origin,admin_1 (country),admin_1_geonames,admin_2,admin_2_geonames,specific_place,specific_place_uri,latitude,longitude,specific_geojson,specific_place_2,specific_place_uri_2,latitude_2,longitude_2,specific_geojson_2,geo_note,geo_check,geo_method,Grid Location,Health Safety,Manufacturer,Manufacturer (CLEAN),Manufacturer (NOTE),Mass or Volume,Mixture Pigment,Mixture Type,MSDS Sheet?,Natural/Synthetic,Notes,Old Barcode,Origination Date,origination_date_statement,origin_date_begin_of_begin,origin_date_end_of_begin,origin_date_begin_of_end,origin_date_end_of_end,Other Safety,Part of a Collection?,Phone No.,Physical Form,Preparation,Reactivity Safety,Sample Type,Typical Use,Warning Field
9dff3818-367f-465f-b866-d8a07917264e,Sun-thickened Linseed Oil + Vermillion,,prepared mixture,Paint-out Plate,,1999~,,,,,,,,,,,,,,,,organic - inorganic mixture,,,,c1c3efe0-01a7-4c66-8296-56aad44c6856,colorant,,,,Pigment measurement not listed in FileMaker Pro database,,,,,,,,9aad550d-d269-499f-98eb-ae0afebda6e7,,,,,Measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,ca. 1999,1999?,1997-01-01,1999-01-01,1999-12-31,2001-12-31,,,,,,13267.0,MIX,,,,,,,,Red,Red,,,,,Sun-thickened Linseed Oil + Vermillion,Linseed Oil (OIL10681),,,,,,,,,Mixture,,,,,,MIX13267,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"Aisle 10, Column 39",3.0,,,,,Vermillion (PIG11922),Organic - inorganic,Doesn't exist,,Oil: Grumbacher; Pigment: Kremer Pigmente,,ca. 1999,,1997-01-01,1999-01-01,1999-12-31,2001-12-31,,,,Paint-out Plate,Recipe,,Prepared mixture,,0.0
9e088508-ee2c-4225-9e41-02770825ed75,"Red, tempera marker",,"paint, tempera",small paint-out sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,"National Gallery of Art (Washington, DC)","National Gallery of Art (Washington, DC)",,,,,,ca. 1999,1999?,1997-01-01,1999-01-01,1999-12-31,2001-12-31,,,,,,17381.0,PNTT,,,,,,,,Red,Red,,,,,"Red, tempera marker",,,,,,,,,,Mixture,,,,,,PNTT17381,"Northvale, NJ, USA",United States,https://www.geonames.org/6252001,New Jersey,https://www.geonames.org/5101760,Northvale,https://www.geonames.org/5101967,41.00649,-73.94903,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -73.938381,
                40.995294
            ],
            [
                -73.938381,
                41.022542
            ],
            [
                -73.965253,
                41.022542
            ],
            [
                -73.965253,
                40.995294
            ],
            [
                -73.938381,
                40.995294
            ]
        ]
    ]
}",,,,,,,,,10-C-6,,"Rich Art Color, Inc.","Rich Art Color, Inc.",,,,,No,,part of National Gallery of Art collection,,,,,,,,,,,small paint-out sample,Commercial,,"Paint, tempera",Colorant,
9e0ae7b9-c06d-4abc-9156-704ec2e85b5d,Tylose C 300,,"resin, synthetic",Powder,synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Kremer Pigments Inc.,Kremer Pigments Inc.,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,,,,,,20099.0,SRES,Kremer 63641,,,,,Sodium carboxymethyl cellulose,,Other,Other,,,,,Tylose C 300,,,,,,,,,,Organic,,,,,,SRES20099,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,6-E-13,,Kremer-Pigmente,Kremer-Pigmente,,,,,Yes,Synthetic,,,,,,,,,,,,Powder,,,Synthetic Resin,Binding Medium,
9e1005ce-44b7-42f6-aa40-a58a207ca8b7,Paraloid B 72,,"resin, synthetic","Transparent, Chunk(s)",synthetic,,,,,100.0,,,Gram,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,"Acryloid B 72, ethylmethacrylate polymer resin",,,,,12972.0,SRES,Kremer 6740,,,,,Acrylic polymer: 99 - 100%; monomer: max 0.15%; toluene: max 0.8%,,Colorless,Colorless,,,,,Paraloid B 72,,,,,,,,,,Organic,,,,,,SRES12972,"Aichstetten, Germany",Germany,https://www.geonames.org/2921044,,,Aichstetten,https://www.geonames.org/6556053,47.8973,10.0565,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                10.1104486798216,
                47.86213339400557
            ],
            [
                10.1104486798216,
                47.92300704474468
            ],
            [
                9.998592280130632,
                47.92300704474468
            ],
            [
                9.998592280130632,
                47.86213339400557
            ],
            [
                10.1104486798216,
                47.86213339400557
            ]
        ]
    ]
}",,,,,,,,,6-C-17 or  18,,Kremer-Pigmente,Kremer-Pigmente,,100 g,,,Yes,Synthetic,,SRES0178,,,,,,,,,,"Transparent, Chunk(s)",Commercial,,Synthetic Resin,Component of Another Category,
9e22a261-daa8-416b-a954-b877b98eb84a,"Cadmium Barium Yellow, medium",,"paint, oil-based",Paste,synthetic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Roberta Renz,Roberta Renz,,,,Dick Blick Art Materials,Dick Blick Art Materials,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,,,,,,19452.0,PNTO,M034,,,,,cadmium zinc sulfide coprecipitated with barium sulfate,,Yellow,Yellow,,,,77205,"Cadmium Barium Yellow, medium",,,,,,,,,,Inorganic,,,,,,PNTO19452,U.S.A.,United States,https://www.geonames.org/6252001,,,United States,https://www.geonames.org/6252001,39.76,-98.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -66.94918572300003,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                71.386662492
            ],
            [
                172.436429978,
                71.386662492
            ],
            [
                172.436429978,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                18.910193684000003
            ]
        ]
    ]
}",,,,,,,,,7-B-17 or 18,,Max Grumbacher,Max Grumbacher,,,,,No,Synthetic,,,,,,,,,,,,Paste,Commercial,,"Paint, oil-based",Colorant,
9e23b09e-a904-4928-9e75-943a85ea5004,"Cinnamon, ground",,other material,Slide,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,,,,,,13790.0,OTH,F-9 16,,,,,,,,,,,,,"Cinnamon, ground",,,,,,,,,,,,,,,,OTH13790,"Cedar Grove, NJ, USA",United States,https://www.geonames.org/6252001,New Jersey,https://www.geonames.org/5101760,Cedar Grove,https://www.geonames.org/5096371,40.85177,-74.22903,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -74.21023122076089,
                40.83754599273446
            ],
            [
                -74.21023122076089,
                40.86598640726554
            ],
            [
                -74.2478387792391,
                40.86598640726554
            ],
            [
                -74.2478387792391,
                40.83754599273446
            ],
            [
                -74.21023122076089,
                40.83754599273446
            ]
        ]
    ]
}",,,,,,,,,"Anal. Chem Lab - L2, room 422",,R.P. Cargille Laboratories,R.P. Cargille Laboratories,,,,,No,Natural,"Cargille Reference Set No. F-9, ""Starches and Food Condiments""; dispersed in Canada balsam",,,,,,,,,,,Slide,Commercial,,Other,,
9e262f0c-0bf6-4360-9291-3b877085195e,Manganaxinite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,22870.0,STNN,900,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Manganaxinite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN22870,State/Country: New Jersey; County: Sussex; Town/Area: Franklin; Mine/Site: Franklin,United States,https://www.geonames.org/6252001,,,Sussex,https://www.geonames.org/5105168,41.13946,-74.69023,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -74.36751,
                40.899165
            ],
            [
                -74.36751,
                41.357423
            ],
            [
                -74.992015,
                41.357423
            ],
            [
                -74.992015,
                40.899165
            ],
            [
                -74.36751,
                40.899165
            ]
        ]
    ]
}",,,,,,,,Quick Geonames,"aisle 4, column 38, box 72",,,,,,,,Doesn't exist,Natural,"Clinohedrite, Willemite",,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
9e37882b-e048-4120-9feb-f971f0d4e599,Galkhaite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,21649.0,STNN,1541,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Galkhaite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN21649,State/Country: Nevada; County: Humboldt; Town/Area: golconda; Mine/Site: Getchell,United States,https://www.geonames.org/6252001,,,Humboldt,https://www.geonames.org/5704974,41.40684,-118.11197,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -117.017588,
                40.526136
            ],
            [
                -117.017588,
                42.000439
            ],
            [
                -119.33142,
                42.000439
            ],
            [
                -119.33142,
                40.526136
            ],
            [
                -117.017588,
                40.526136
            ]
        ]
    ]
}",,,,,,,,Quick Geonames,"aisle 4, column 38, box 13",,,,,,,,Doesn't exist,Natural,,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
9e3841fd-a478-4c58-a69e-795f98010628,Oil (50) / Wax (50) + Vine Black,Linseed Oil / Beeswax,prepared mixture,Paint-out Plate,,1991-04-04,,,,,,,,,,,,,,,,,,,Vine Black (Kremer Pigmente),,colorant,,,,Pigment measurement not listed; first mixture prepared,0c4ffa73-4ace-497e-8cc1-cf22f85c95a6,base mixture,,,,Base mixture measurement not listed; first mixture prepared,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,Linseed Oil / Beeswax,,,,,14060.0,MIX,,,,,,,,,,,,,,Oil (50) / Wax (50),20.00 g linseed oil,20.0,g,linseed oil,20.00 g beeswax,20.0,g,beeswax,,Mixture,,,,,Mixture and pigment weights not recorded; first mixture prepared ,MIX14060,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"aisle 10, column 39",,Kremer Pigmente (components),Kremer-Pigmente,(components),,Vine Black,,Doesn't exist,,method: weight by weight,MIX0234,04-04-91,,1991-04-04,1991-04-04,1991-04-04,1991-04-04,,,,Paint-out Plate,Recipe,,Prepared mixture,,
9e3d6a42-bd3d-4fd0-b91e-b5a9df7aa0d4,Raw sienna,,"paint, acrylic",Paste,synthetic,,,,,2.0,,,Fluid Ounce (US),Volume,,,,,,,,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,M. Schilling,Mike Schilling,,,,,,,,,,,2003,2003,2003-01-01,2003-01-01,2003-12-31,2003-12-31,,,,,,17470.0,PNTA,1045 330,,,,,,,Yellow,Yellow,,,,,Raw sienna,,,,,,,,,,Mixture,,,,,,PNTA17470,made in England,,,,,England,https://www.geonames.org/6269131,52.16045,-0.70312,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                1.7689121033873,
                49.8646362595373
            ],
            [
                1.7689121033873,
                55.8116598334548
            ],
            [
                -6.41894185058714,
                55.8116598334548
            ],
            [
                -6.41894185058714,
                49.8646362595373
            ],
            [
                1.7689121033873,
                49.8646362595373
            ]
        ]
    ]
}",,,,,,,,,"7-D-7, 8 or 9",,Liquitex Artist Materials,Liquitex Artist Materials,,2 fl. oz.,,Organic - inorganic,Yes,Synthetic,Series 1; natural iron oxide (PBr 7),,,,,,,,,,,Paste,Commercial,,"Paint, acrylic",Colorant,
9e3f5326-6d97-4f8b-8b32-088addb6426e,Florencite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,22534.0,STNN,2214,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Florencite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN22534,State/Country: California; County: Marin; Town/Area: near Sausalito; Mine/Site: N/A,United States,https://www.geonames.org/6252001,,,Marin,https://www.geonames.org/5370468,38.05518,-122.74886,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -122.418673,
                37.814947
            ],
            [
                -122.418673,
                38.321227
            ],
            [
                -123.02419,
                38.321227
            ],
            [
                -123.02419,
                37.814947
            ],
            [
                -122.418673,
                37.814947
            ]
        ]
    ]
}",,,,,,,"Cannot find a match for ""near Sausalito"".",Quick Geonames,"aisle 4, column 38, box 57",,,,,,,,Doesn't exist,Natural,Churchite(Y),,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
9e4128ad-b747-4e79-906c-0fd72fd111f1,Granite,,"stone, natural",Raw / Natural Form,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Charles Schoettlin,Charles Schoettlin,,,,,,2011,2011,2011-01-01,2011-01-01,2011-12-31,2011-12-31,,,,,,23468.0,STNN,241,,,,,,Schoettlin Mineral Collection,Multi-colored,Multi-colored,,,,,Granite,,,,,,,,,,Inorganic,Warren Schoettlin,WSchoettlin@yahoo.com,,,,STNN23468,State/Country: Vermont; County: Washington; Town/Area: Barre; Mine/Site: N/A,United States,https://www.geonames.org/6252001,,,Barre,https://www.geonames.org/5233500,44.19701,-72.50205,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -72.48286399999999,
                44.180493
            ],
            [
                -72.48286399999999,
                44.216218
            ],
            [
                -72.537486,
                44.216218
            ],
            [
                -72.537486,
                44.180493
            ],
            [
                -72.48286399999999,
                44.180493
            ]
        ]
    ]
}",,,,,,,,,"aisle 4, column 37, box 106",,,,,,,,Doesn't exist,Natural,,,,,,,,,,Yes,,Raw / Natural Form,Not applicable,,"Stone, natural",Other,
9e4263de-9ada-4510-a218-e59120192689,Hard Balsa 1,,wood,,natural,,,,,72.04,,,Gram,Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,,,,,,13515.0,WOOD,,,,,,,,,,,,,,Hard Balsa 1,,,,,,,,,,Organic,,,,,,WOOD13515,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,8-A-2,,,,,72.04g,,,Doesn't exist,Natural,,,,,,,,,,,,,Not applicable,,Wood,Construction Material,
9e43432d-e43f-4707-b33e-21da4f059372,Glue (98) / Wax (2.0),Rabbit Skin Glue / Beeswax,prepared mixture,Paint-out Plate,,1991-07-29,,,,,,,,,,,,,,,,,,Mixture prepared with solvent,,,,,,,,03583517-17b1-40f2-b82d-38d5a8a29998,base mixture,,,,Base mixture measurement not listed in FileMaker Pro database,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,,,,,,,Rabbit Skin Glue / Beeswax,,,,,14538.0,MIX,,,,,,,,,,,,,,Glue (98) / Wax (2.0),24.500 g rabbit-skin glue,24.5,g,rabbit-skin glue,0.500 g beeswax,0.5,g,beeswax,,Mixture,,,,,Mixture = 24.500 g rabbit-skin glue : 0.500 g beeswax : 5 g turpentine : 200.5 g water,MIX14538,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"aisle 10, column 39",,Kremer Pigmente (components),Kremer-Pigmente,(components),,,,Doesn't exist,,method: weight by weight,MIX0712,07-29-91,,1991-07-29,1991-07-29,1991-07-29,1991-07-29,,,,Paint-out Plate,Recipe,,Prepared mixture,,
9e44101d-66dd-43be-afa4-b80ae31866d0,Quren,,"raw material, organic",Raw / Natural Form,natural,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Cecily Grzywacz,Cecily Grzywacz,,,,"Apsaras Medicine Chain Store, Gansu Province","Apsaras Medicine Chain Store, Gansu Province",,,,,,"October, 2006",2006-10,2006-10-01,2006-10-01,2006-10-31,2006-10-31,Picrorhiza scrophulariiflora Pennell,,,,,20412.0,RAWO,,,,,,,,Yellow,Yellow,,,,,Quren,,,,,,,,,,Organic,,,,,,RAWO20412,China,,,,,China,https://www.geonames.org/1814991,35.0,105.0,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                134.7754563,
                10.367389
            ],
            [
                134.7754563,
                53.560974001
            ],
            [
                73.4994140000001,
                53.560974001
            ],
            [
                73.4994140000001,
                10.367389
            ],
            [
                134.7754563,
                10.367389
            ]
        ]
    ]
}",,,,,,,,,8-A-5 or B-5,,,,,,,,Doesn't exist,Natural,AOC Source Code: D-A12,,2006,,2006-01-01,2006-01-01,2006-12-31,2006-12-31,,,,Raw / Natural Form,,,"Raw Material - organic (seed, nut, etc.)",Colorant,
9e454293-bfef-41bd-ac52-a64f8b768061,"Alizarin madder lake, deep",,dye,Slide,natural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,,,,,,,,,,,,1990,1990,1990-01-01,1990-01-01,1990-12-31,1990-12-31,,,,,,16076.0,DYE,18 367,,,72-48-0,C14H6O2(OH)2,"1,2-dihydroxyanthraquinone",,Red,Red,,,,,"Alizarin madder lake, deep",,,,,,,,,,Organic,,,,,,DYE16076,,,,,,,,,,,,,,,,,revisit,Low confidence Geonames,"Anal. Chem Lab - L2, room 422",,Kunstler,Kunstler,,,,,No,Natural,Sample dispersed in Melt Mount,,,,,,,,,,,Slide,,,Dye,Colorant,
9e4b1348-3022-4bc3-a1f3-e5ca0beaf41c,Raw Sienna,,"paint, oil-based",Paint-out Plate,natural,,,,,,,,,,,,,,,,,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Roberta Renz,Roberta Renz,,,,Dick Blick Art Materials,Dick Blick Art Materials,,,,,,2005,2005,2005-01-01,2005-01-01,2005-12-31,2005-12-31,,,,,,19486.0,PNTO,M171,,,,,iron oxide,,Yellow,Yellow,,,,77492,Raw Sienna,,,,,,,,,,Mixture,,,Ambient aged on mylar,,,PNTO19486,U.S.A.,United States,https://www.geonames.org/6252001,,,United States,https://www.geonames.org/6252001,39.76,-98.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -66.94918572300003,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                71.386662492
            ],
            [
                172.436429978,
                71.386662492
            ],
            [
                172.436429978,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                18.910193684000003
            ]
        ]
    ]
}",,,,,,,,,"Aisle 10, column 38",,Max Grumbacher,Max Grumbacher,,,,Organic - inorganic,No,Natural,,,,,,,,,,,,Paint-out Plate,Commercial,,"Paint, oil-based",Colorant,
9e4da632-58f1-4419-89c1-394c5ea60439,"Gum Cement, Buragal",,"resin, natural",coarse powder of dark brown fragments,natural,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,,W.E. Roth,,,,Sue Gatenby (Collected by W.E. Roth),Sue Gatenby,,,,,Sue Gatenby (Collected by  W.E. Roth),1993,1993,1993-01-01,1993-01-01,1993-12-31,1993-12-31,,,,,,12626.0,NRES,Ethno20,,,,,,,Black,Black,,,,,"Gum Cement, Buragal",,,,,,,,,,Organic,,,,,,NRES12626,"Tully River, New South Wales, Australia",,,,,Australia,https://www.geonames.org/2077456,-25.0,135.0,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                171.349228,
                -54.77666079353939
            ],
            [
                171.349228,
                -9.142175976999965
            ],
            [
                112.921113949,
                -9.142175976999965
            ],
            [
                112.921113949,
                -54.77666079353939
            ],
            [
                171.349228,
                -54.77666079353939
            ]
        ]
    ]
}",,,,,,,revisit,Low confidence Geonames,"6-A-4, 5 or 6",,,,,,,,Doesn't exist,Natural,,NRES0363,1905,,1905-01-01,1905-01-01,1905-12-31,1905-12-31,,,,coarse powder of dark brown fragments,,,Natural Resin,Binding Medium,
9e4dfcfc-2288-48f9-92be-13a2e963ef34,Purple Acrylic Ink,,ink,Solution,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Art Kaplan,Art Kaplan,,,,Pearl Art and Craft Supply,Pearl Art and Craft Supply,,,,,,2006,2006,2006-01-01,2006-01-01,2006-12-31,2006-12-31,,,,,,20684.0,INK,Speedball: 3108,,,,,,,Violet,Violet,,,,,Purple Acrylic Ink,,,,,,,,,,,,,,,,INK20684,U.S.A.,United States,https://www.geonames.org/6252001,,,United States,https://www.geonames.org/6252001,39.76,-98.5,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                -66.94918572300003,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                71.386662492
            ],
            [
                172.436429978,
                71.386662492
            ],
            [
                172.436429978,
                18.910193684000003
            ],
            [
                -66.94918572300003,
                18.910193684000003
            ]
        ]
    ]
}",,,,,,,,,7-G-22,,Speedball Art,Speedball Art,,,,,No,,,,2006,,2006-01-01,2006-01-01,2006-12-31,2006-12-31,,,,Solution,Commercial,,Ink,Colorant,
9e51a486-9e60-4e11-bd72-bccbb7004d9a,Raw Sienna,,"paint, oil-based, water mixable",Paint-out Plate,synthetic,,,,,,,,,,,,,,,,,organic - inorganic mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f697d7f2-4956-4b14-8910-c7ca673e74ca,Jesus Jimenez,Jesus Jimenez,,,,Dick Blick Art Materials,Dick Blick Art Materials,,,,,,2004,2004,2004-01-01,2004-01-01,2004-12-31,2004-12-31,,,,,,17887.0,PNTOW,DU 316,,,,,,,Yellow,Yellow,,,,,Raw Sienna,,,,,,,,,,Mixture,,,Window aged on mylar,,,PNTOW17887,Japan,,,,,Japan,https://www.geonames.org/1861060,35.68536,139.75309,"{
    ""type"": ""Polygon"",
    ""coordinates"": [
        [
            [
                153.986844163,
                20.422746414
            ],
            [
                153.986844163,
                45.55608764
            ],
            [
                122.933653061,
                45.55608764
            ],
            [
                122.933653061,
                20.422746414
            ],
            [
                153.986844163,
                20.422746414
            ]
        ]
    ]
}",,,,,,,,,"Aisle 10, column 38",,"Holbein Works, Ltd.",Holbein Artist Materials Co.,,,,Organic - inorganic,No,Synthetic,,,,,,,,,,,,Paint-out Plate,Commercial,,"Paint, oil-based, water mixable",Colorant,
